% EPOCH OF MEASUREMENT
DATE LAT LON ELLHGT SDLAT SDLON SDHGT EAST NORTH UP
2017-02-23 13.735990989 100.533935211 74.299 0.0024 0.0033 0.0075	0.042939 -0.023345 0.003000
2017-02-24 13.735990981 100.533935186 74.300 0.0018 0.0028 0.0057	0.040235 -0.024230 0.004000
2017-02-25 13.735990997 100.533935247 74.300 0.0018 0.0028 0.0057	0.046832 -0.022460 0.004000
2017-02-26 13.735990981 100.533935281 74.294 0.0018 0.0027 0.0059	0.050510 -0.024230 -0.002000
2017-02-27 13.735990975 100.533935244 74.295 0.0019 0.0028 0.0062	0.046508 -0.024894 -0.001000
2017-02-28 13.735990975 100.533935219 74.296 0.0018 0.0031 0.0056	0.043804 -0.024894 -0.000000
2017-03-01 13.735990967 100.533935239 74.302 0.0018 0.0032 0.0060	0.045967 -0.025779 0.006000
2017-03-02 13.735990972 100.533935244 74.308 0.0018 0.0032 0.0058	0.046508 -0.025226 0.012000
2017-03-03 13.735990956 100.533935228 74.303 0.0018 0.0032 0.0057	0.044777 -0.026996 0.007000
2017-03-04 13.735990967 100.533935250 74.298 0.0018 0.0033 0.0059	0.047157 -0.025779 0.002000
2017-03-05 13.735990964 100.533935222 74.305 0.0018 0.0032 0.0059	0.044128 -0.026111 0.009000
2017-03-06 13.735990969 100.533935239 74.302 0.0018 0.0033 0.0059	0.045967 -0.025557 0.006000
2017-03-07 13.735990967 100.533935211 74.303 0.0019 0.0036 0.0063	0.042939 -0.025779 0.007000
2017-03-08 13.735990969 100.533935228 74.306 0.0018 0.0033 0.0059	0.044777 -0.025557 0.010000
2017-03-09 13.735990972 100.533935233 74.303 0.0017 0.0031 0.0057	0.045318 -0.025226 0.007000
2017-03-10 13.735990950 100.533935242 74.308 0.0018 0.0032 0.0059	0.046291 -0.027660 0.012000
2017-03-11 13.735990967 100.533935239 74.305 0.0018 0.0033 0.0058	0.045967 -0.025779 0.009000
2017-03-12 13.735990967 100.533935222 74.300 0.0017 0.0031 0.0058	0.044128 -0.025779 0.004000
2017-03-13 13.735990961 100.533935214 74.299 0.0018 0.0032 0.0060	0.043263 -0.026443 0.003000
2017-03-14 13.735990983 100.533935225 74.305 0.0018 0.0033 0.0059	0.044453 -0.024008 0.009000
2017-03-15 13.735990975 100.533935231 74.301 0.0018 0.0034 0.0059	0.045102 -0.024894 0.005000
2017-03-16 13.735990972 100.533935214 74.308 0.0018 0.0032 0.0058	0.043263 -0.025226 0.012000
2017-03-17 13.735990944 100.533935258 74.312 0.0018 0.0035 0.0058	0.048022 -0.028323 0.016000
2017-03-18 13.735990981 100.533935206 74.305 0.0018 0.0034 0.0059	0.042398 -0.024230 0.009000
2017-03-19 13.735990967 100.533935219 74.305 0.0018 0.0034 0.0058	0.043804 -0.025779 0.009000
2017-03-20 13.735990975 100.533935219 74.304 0.0018 0.0033 0.0058	0.043804 -0.024894 0.008000
2017-03-21 13.735990969 100.533935222 74.312 0.0022 0.0034 0.0075	0.044128 -0.025557 0.016000
2017-03-22 13.735990967 100.533935236 74.314 0.0017 0.0030 0.0057	0.045642 -0.025779 0.018000
2017-03-23 13.735990967 100.533935272 74.305 0.0018 0.0032 0.0058	0.049536 -0.025779 0.009000
2017-03-24 13.735990969 100.533935278 74.306 0.0019 0.0034 0.0060	0.050185 -0.025557 0.010000
2017-03-25 13.735990969 100.533935267 74.305 0.0018 0.0032 0.0059	0.048995 -0.025557 0.009000
2017-03-26 13.735990969 100.533935250 74.297 0.0018 0.0034 0.0057	0.047157 -0.025557 0.001000
2017-03-27 13.735990939 100.533935278 74.301 0.0018 0.0034 0.0055	0.050185 -0.028877 0.005000
2017-03-28 13.735990958 100.533935258 74.300 0.0018 0.0032 0.0057	0.048022 -0.026774 0.004000
2017-03-29 13.735990908 100.533935267 74.296 0.0017 0.0031 0.0057	0.048995 -0.032306 -0.000000
2017-03-30 13.735990953 100.533935258 74.302 0.0017 0.0031 0.0057	0.048022 -0.027328 0.006000
2017-03-31 13.735990939 100.533935300 74.306 0.0017 0.0031 0.0057	0.052565 -0.028877 0.010000
2017-04-01 13.735990964 100.533935258 74.304 0.0016 0.0030 0.0054	0.048022 -0.026111 0.008000
2017-04-02 13.735991011 100.533935308 74.317 0.0016 0.0030 0.0057	0.053430 -0.020911 0.021000
2017-04-03 13.735990947 100.533935258 74.306 0.0018 0.0031 0.0055	0.048022 -0.027991 0.010000
2017-04-04 13.735990944 100.533935267 74.302 0.0017 0.0031 0.0055	0.048995 -0.028323 0.006000
2017-04-05 13.735990939 100.533935275 74.301 0.0017 0.0032 0.0057	0.049861 -0.028877 0.005000
2017-04-06 13.735990964 100.533935258 74.314 0.0018 0.0033 0.0057	0.048022 -0.026111 0.018000
2017-04-07 13.735990961 100.533935264 74.307 0.0018 0.0034 0.0059	0.048671 -0.026443 0.011000
2017-04-08 13.735990972 100.533935281 74.303 0.0016 0.0031 0.0055	0.050510 -0.025226 0.007000
2017-04-09 13.735990969 100.533935267 74.312 0.0017 0.0032 0.0057	0.048995 -0.025557 0.016000
2017-04-10 13.735990981 100.533935311 74.310 0.0018 0.0031 0.0058	0.053754 -0.024230 0.014000
2017-04-11 13.735990986 100.533935322 74.311 0.0017 0.0031 0.0057	0.054944 -0.023677 0.015000
2017-04-12 13.735990981 100.533935314 74.314 0.0017 0.0031 0.0056	0.054079 -0.024230 0.018000
2017-04-13 13.735990981 100.533935297 74.309 0.0018 0.0031 0.0056	0.052240 -0.024230 0.013000
2017-04-14 13.735990986 100.533935331 74.310 0.0018 0.0032 0.0059	0.055917 -0.023677 0.014000
2017-04-15 13.735990975 100.533935306 74.311 0.0018 0.0032 0.0058	0.053213 -0.024894 0.015000
2017-04-16 13.735991014 100.533935328 74.306 0.0018 0.0032 0.0055	0.055593 -0.020579 0.010000
2017-04-17 13.735990981 100.533935331 74.315 0.0018 0.0033 0.0058	0.055917 -0.024230 0.019000
2017-04-18 13.735990992 100.533935325 74.317 0.0017 0.0031 0.0057	0.055268 -0.023013 0.021000
2017-04-19 13.735990983 100.533935322 74.315 0.0018 0.0031 0.0056	0.054944 -0.024008 0.019000
2017-04-20 13.735990972 100.533935306 74.314 0.0016 0.0028 0.0053	0.053213 -0.025226 0.018000
2017-04-21 13.735990944 100.533935322 74.320 0.0016 0.0027 0.0054	0.054944 -0.028323 0.024000
2017-04-22 13.735990969 100.533935308 74.315 0.0016 0.0025 0.0053	0.053430 -0.025557 0.019000
2017-04-23 13.735990983 100.533935306 74.312 0.0016 0.0024 0.0052	0.053213 -0.024008 0.016000
2017-04-24 13.735990978 100.533935292 74.313 0.0015 0.0024 0.0051	0.051699 -0.024562 0.017000
2017-04-25 13.735990992 100.533935314 74.317 0.0015 0.0025 0.0051	0.054079 -0.023013 0.021000
2017-04-26 13.735990981 100.533935300 74.312 0.0015 0.0023 0.0050	0.052565 -0.024230 0.016000
2017-04-27 13.735990978 100.533935314 74.304 0.0017 0.0026 0.0056	0.054079 -0.024562 0.008000
2017-04-28 13.735990956 100.533935322 74.314 0.0017 0.0026 0.0055	0.054944 -0.026996 0.018000
2017-04-29 13.735990925 100.533935292 74.314 0.0017 0.0026 0.0055	0.051699 -0.030426 0.018000
2017-04-30 13.735990956 100.533935317 74.298 0.0018 0.0025 0.0057	0.054403 -0.026996 0.002000
2017-05-01 13.735990975 100.533935294 74.303 0.0017 0.0025 0.0056	0.051916 -0.024894 0.007000
2017-05-02 13.735990928 100.533935319 74.312 0.0017 0.0026 0.0055	0.054620 -0.030094 0.016000
2017-05-03 13.735990981 100.533935300 74.310 0.0018 0.0026 0.0056	0.052565 -0.024230 0.014000
2017-05-04 13.735990944 100.533935394 74.326 0.0017 0.0029 0.0057	0.062731 -0.028323 0.030000
2017-05-05 13.735990958 100.533935331 74.311 0.0017 0.0026 0.0055	0.055917 -0.026774 0.015000
2017-05-06 13.735990942 100.533935333 74.314 0.0018 0.0028 0.0056	0.056134 -0.028545 0.018000
2017-05-07 13.735990967 100.533935319 74.315 0.0019 0.0027 0.0059	0.054620 -0.025779 0.019000
2017-05-08 13.735990961 100.533935353 74.308 0.0017 0.0027 0.0055	0.058297 -0.026443 0.012000
2017-05-09 13.735990972 100.533935347 74.300 0.0017 0.0026 0.0055	0.057648 -0.025226 0.004000
2017-05-10 13.735990961 100.533935319 74.300 0.0019 0.0027 0.0058	0.054620 -0.026443 0.004000
2017-05-11 13.735991008 100.533935364 74.315 0.0017 0.0026 0.0057	0.059487 -0.021243 0.019000
2017-05-12 13.735990961 100.533935361 74.317 0.0017 0.0029 0.0057	0.059162 -0.026443 0.021000
2017-05-13 13.735990969 100.533935319 74.316 0.0017 0.0026 0.0054	0.054620 -0.025557 0.020000
2017-05-14 13.735991000 100.533935322 74.313 0.0017 0.0026 0.0055	0.054944 -0.022128 0.017000
2017-05-15 13.735990989 100.533935294 74.314 0.0019 0.0028 0.0059	0.051916 -0.023345 0.018000
2017-05-16 13.735991011 100.533935317 74.312 0.0019 0.0029 0.0059	0.054403 -0.020911 0.016000
2017-05-17 13.735990989 100.533935311 74.302 0.0019 0.0028 0.0060	0.053754 -0.023345 0.006000
2017-05-18 13.735990983 100.533935339 74.311 0.0017 0.0026 0.0055	0.056783 -0.024008 0.015000
2017-05-19 13.735990975 100.533935333 74.309 0.0017 0.0028 0.0055	0.056134 -0.024894 0.013000
2017-05-20 13.735990983 100.533935331 74.301 0.0018 0.0026 0.0058	0.055917 -0.024008 0.005000
2017-05-21 13.735990983 100.533935331 74.303 0.0017 0.0025 0.0057	0.055917 -0.024008 0.007000
2017-05-22 13.735990983 100.533935317 74.305 0.0017 0.0025 0.0053	0.054403 -0.024008 0.009000
2017-05-23 13.735990953 100.533935314 74.313 0.0017 0.0025 0.0055	0.054079 -0.027328 0.017000
2017-05-24 13.735991039 100.533935261 74.311 0.0017 0.0028 0.0054	0.048346 -0.017813 0.015000
2017-05-25 13.735990997 100.533935328 74.306 0.0018 0.0026 0.0055	0.055593 -0.022460 0.010000
2017-05-26 13.735990969 100.533935289 74.321 0.0018 0.0028 0.0055	0.051375 -0.025557 0.025000
2017-05-27 13.735990981 100.533935306 74.305 0.0018 0.0030 0.0057	0.053213 -0.024230 0.009000
2017-05-28 13.735990972 100.533935336 74.309 0.0017 0.0025 0.0055	0.056458 -0.025226 0.013000
2017-05-29 13.735990967 100.533935314 74.304 0.0017 0.0025 0.0055	0.054079 -0.025779 0.008000
2017-05-30 13.735990961 100.533935344 74.304 0.0018 0.0026 0.0057	0.057323 -0.026443 0.008000
2017-05-31 13.735990975 100.533935314 74.306 0.0017 0.0026 0.0057	0.054079 -0.024894 0.010000
2017-06-01 13.735990972 100.533935306 74.303 0.0018 0.0026 0.0056	0.053213 -0.025226 0.007000
2017-06-02 13.735990967 100.533935314 74.303 0.0025 0.0038 0.0080	0.054079 -0.025779 0.007000
2017-06-03 13.735990989 100.533935314 74.309 0.0019 0.0028 0.0059	0.054079 -0.023345 0.013000
2017-06-04 13.735990975 100.533935328 74.305 0.0018 0.0026 0.0056	0.055593 -0.024894 0.009000
2017-06-05 13.735990981 100.533935331 74.309 0.0018 0.0027 0.0057	0.055917 -0.024230 0.013000
2017-06-06 13.735990969 100.533935331 74.305 0.0019 0.0028 0.0062	0.055917 -0.025557 0.009000
2017-06-07 13.735990992 100.533935314 74.301 0.0019 0.0027 0.0058	0.054079 -0.023013 0.005000
2017-06-08 13.735990997 100.533935347 74.302 0.0018 0.0026 0.0059	0.057648 -0.022460 0.006000
2017-06-09 13.735991000 100.533935339 74.308 0.0017 0.0026 0.0056	0.056783 -0.022128 0.012000
2017-06-10 13.735990978 100.533935361 74.311 0.0018 0.0027 0.0058	0.059162 -0.024562 0.015000
2017-06-11 13.735990997 100.533935347 74.308 0.0018 0.0026 0.0058	0.057648 -0.022460 0.012000
2017-06-12 13.735990989 100.533935353 74.309 0.0019 0.0029 0.0059	0.058297 -0.023345 0.013000
2017-06-13 13.735990992 100.533935342 74.310 0.0018 0.0027 0.0059	0.057107 -0.023013 0.014000
2017-06-14 13.735990986 100.533935342 74.302 0.0017 0.0026 0.0055	0.057107 -0.023677 0.006000
2017-06-15 13.735990994 100.533935353 74.300 0.0018 0.0027 0.0057	0.058297 -0.022791 0.004000
2017-06-16 13.735990967 100.533935344 74.295 0.0018 0.0029 0.0060	0.057323 -0.025779 -0.001000
2017-06-17 13.735990983 100.533935353 74.301 0.0018 0.0026 0.0060	0.058297 -0.024008 0.005000
2017-06-18 13.735990978 100.533935364 74.300 0.0018 0.0027 0.0059	0.059487 -0.024562 0.004000
2017-06-19 13.735990997 100.533935358 74.311 0.0019 0.0029 0.0060	0.058838 -0.022460 0.015000
2017-06-20 13.735991000 100.533935328 74.309 0.0018 0.0029 0.0059	0.055593 -0.022128 0.013000
2017-06-21 13.735990956 100.533935344 74.308 0.0017 0.0026 0.0054	0.057323 -0.026996 0.012000
2017-06-22 13.735990992 100.533935353 74.305 0.0017 0.0025 0.0057	0.058297 -0.023013 0.009000
2017-06-23 13.735990986 100.533935336 74.306 0.0018 0.0026 0.0055	0.056458 -0.023677 0.010000
2017-06-24 13.735990994 100.533935344 74.305 0.0017 0.0026 0.0054	0.057323 -0.022791 0.009000
2017-06-25 13.735990978 100.533935328 74.302 0.0018 0.0026 0.0056	0.055593 -0.024562 0.006000
2017-06-26 13.735990969 100.533935333 74.303 0.0019 0.0029 0.0062	0.056134 -0.025557 0.007000
2017-06-27 13.735990994 100.533935350 74.297 0.0017 0.0027 0.0055	0.057972 -0.022791 0.001000
2017-06-28 13.735990997 100.533935311 74.301 0.0017 0.0026 0.0059	0.053754 -0.022460 0.005000
2017-06-29 13.735990964 100.533935350 74.304 0.0018 0.0028 0.0060	0.057972 -0.026111 0.008000
2017-06-30 13.735990972 100.533935353 74.299 0.0017 0.0026 0.0058	0.058297 -0.025226 0.003000
2017-07-01 13.735990975 100.533935342 74.296 0.0017 0.0025 0.0055	0.057107 -0.024894 -0.000000
2017-07-02 13.735990967 100.533935331 74.302 0.0018 0.0027 0.0059	0.055917 -0.025779 0.006000
2017-07-03 13.735990969 100.533935358 74.301 0.0018 0.0026 0.0056	0.058838 -0.025557 0.005000
2017-07-04 13.735990964 100.533935342 74.305 0.0017 0.0027 0.0052	0.057107 -0.026111 0.009000
2017-07-05 13.735990967 100.533935342 74.301 0.0018 0.0032 0.0055	0.057107 -0.025779 0.005000
2017-07-06 13.735990989 100.533935353 74.297 0.0017 0.0033 0.0058	0.058297 -0.023345 0.001000
2017-07-07 13.735990986 100.533935342 74.303 0.0024 0.0037 0.0077	0.057107 -0.023677 0.007000
2017-07-08 13.735990969 100.533935347 74.299 0.0026 0.0038 0.0081	0.057648 -0.025557 0.003000
2017-07-09 13.735990967 100.533935319 74.299 0.0018 0.0031 0.0057	0.054620 -0.025779 0.003000
2017-07-10 13.735990989 100.533935347 74.295 0.0017 0.0030 0.0058	0.057648 -0.023345 -0.001000
2017-07-11 13.735990989 100.533935347 74.303 0.0017 0.0030 0.0055	0.057648 -0.023345 0.007000
2017-07-12 13.735990986 100.533935333 74.301 0.0018 0.0031 0.0058	0.056134 -0.023677 0.005000
2017-07-13 13.735990972 100.533935356 74.293 0.0018 0.0031 0.0056	0.058621 -0.025226 -0.003000
2017-07-14 13.735990961 100.533935347 74.296 0.0017 0.0032 0.0053	0.057648 -0.026443 -0.000000
2017-07-15 13.735990989 100.533935378 74.306 0.0018 0.0032 0.0056	0.061001 -0.023345 0.010000
2017-07-16 13.735990975 100.533935386 74.298 0.0018 0.0033 0.0057	0.061866 -0.024894 0.002000
2017-07-17 13.735990978 100.533935392 74.301 0.0018 0.0030 0.0056	0.062515 -0.024562 0.005000
2017-07-18 13.735990969 100.533935389 74.298 0.0017 0.0030 0.0056	0.062191 -0.025557 0.002000
2017-07-19 13.735990969 100.533935381 74.300 0.0018 0.0031 0.0057	0.061325 -0.025557 0.004000
2017-07-20 13.735990961 100.533935397 74.298 0.0017 0.0030 0.0058	0.063056 -0.026443 0.002000
2017-07-21 13.735990969 100.533935389 74.295 0.0017 0.0030 0.0055	0.062191 -0.025557 -0.001000
2017-07-22 13.735990975 100.533935389 74.302 0.0018 0.0026 0.0058	0.062191 -0.024894 0.006000
2017-07-23 13.735990986 100.533935369 74.301 0.0017 0.0026 0.0057	0.060027 -0.023677 0.005000
2017-07-24 13.735990972 100.533935383 74.301 0.0016 0.0025 0.0051	0.061542 -0.025226 0.005000
2017-07-25 13.735990975 100.533935367 74.300 0.0018 0.0026 0.0056	0.059811 -0.024894 0.004000
2017-07-26 13.735990958 100.533935375 74.299 0.0018 0.0026 0.0057	0.060676 -0.026774 0.003000
2017-07-27 13.735990958 100.533935375 74.306 0.0017 0.0025 0.0055	0.060676 -0.026774 0.010000
2017-07-28 13.735990975 100.533935378 74.298 0.0024 0.0032 0.0077	0.061001 -0.024894 0.002000
2017-07-29 13.735990964 100.533935383 74.300 0.0018 0.0026 0.0057	0.061542 -0.026111 0.004000
2017-07-30 13.735990969 100.533935364 74.300 0.0017 0.0025 0.0058	0.059487 -0.025557 0.004000
2017-07-31 13.735990975 100.533935356 74.308 0.0017 0.0025 0.0057	0.058621 -0.024894 0.012000
2017-08-01 13.735990956 100.533935383 74.308 0.0016 0.0024 0.0052	0.061542 -0.026996 0.012000
2017-08-02 13.735990947 100.533935378 74.314 0.0017 0.0026 0.0054	0.061001 -0.027991 0.018000
2017-08-03 13.735990942 100.533935361 74.310 0.0017 0.0025 0.0055	0.059162 -0.028545 0.014000
2017-08-04 13.735990961 100.533935392 74.305 0.0024 0.0032 0.0075	0.062515 -0.026443 0.009000
2017-08-05 13.735990972 100.533935386 74.308 0.0018 0.0026 0.0058	0.061866 -0.025226 0.012000
2017-08-06 13.735990972 100.533935392 74.302 0.0017 0.0025 0.0055	0.062515 -0.025226 0.006000
2017-08-07 13.735990958 100.533935381 74.303 0.0018 0.0026 0.0057	0.061325 -0.026774 0.007000
2017-08-08 13.735990950 100.533935386 74.298 0.0018 0.0025 0.0058	0.061866 -0.027660 0.002000
2017-08-09 13.735990975 100.533935381 74.305 0.0018 0.0026 0.0059	0.061325 -0.024894 0.009000
2017-08-10 13.735990972 100.533935356 74.309 0.0017 0.0025 0.0056	0.058621 -0.025226 0.013000
2017-08-11 13.735990961 100.533935369 74.297 0.0018 0.0025 0.0059	0.060027 -0.026443 0.001000
2017-08-12 13.735990964 100.533935372 74.303 0.0017 0.0025 0.0056	0.060352 -0.026111 0.007000
2017-08-13 13.735990942 100.533935367 74.298 0.0017 0.0025 0.0053	0.059811 -0.028545 0.002000
2017-08-14 13.735990914 100.533935417 74.319 0.0018 0.0026 0.0057	0.065219 -0.031643 0.023000
2017-08-15 13.735990917 100.533935436 74.297 0.0016 0.0027 0.0053	0.067274 -0.031311 0.001000
2017-08-16 13.735990978 100.533935403 74.292 0.0016 0.0024 0.0052	0.063705 -0.024562 -0.004000
2017-08-17 13.735990947 100.533935406 74.307 0.0016 0.0024 0.0054	0.064029 -0.027991 0.011000
2017-08-18 13.735990933 100.533935431 74.298 0.0017 0.0026 0.0056	0.066733 -0.029540 0.002000
2017-08-19 13.735990889 100.533935403 74.307 0.0018 0.0025 0.0058	0.063705 -0.034408 0.011000
2017-08-20 13.735990917 100.533935414 74.296 0.0017 0.0029 0.0056	0.064894 -0.031311 -0.000000
2017-08-21 13.735990919 100.533935425 74.303 0.0018 0.0031 0.0059	0.066084 -0.031089 0.007000
2017-08-22 13.735990939 100.533935414 74.304 0.0018 0.0032 0.0057	0.064894 -0.028877 0.008000
2017-08-23 13.735990961 100.533935378 74.307 0.0017 0.0030 0.0053	0.061001 -0.026443 0.011000
2017-08-24 13.735990925 100.533935411 74.300 0.0017 0.0030 0.0056	0.064570 -0.030426 0.004000
2017-08-25 13.735990953 100.533935425 74.304 0.0018 0.0034 0.0056	0.066084 -0.027328 0.008000
2017-08-26 13.735990933 100.533935414 74.294 0.0018 0.0031 0.0058	0.064894 -0.029540 -0.002000
2017-08-27 13.735990914 100.533935400 74.299 0.0018 0.0030 0.0059	0.063380 -0.031643 0.003000
2017-08-28 13.735990911 100.533935428 74.296 0.0019 0.0031 0.0060	0.066409 -0.031974 -0.000000
2017-08-29 13.735990936 100.533935444 74.299 0.0019 0.0030 0.0060	0.068139 -0.029208 0.003000
2017-08-30 13.735990933 100.533935417 74.292 0.0017 0.0025 0.0054	0.065219 -0.029540 -0.004000
2017-08-31 13.735990922 100.533935414 74.299 0.0017 0.0024 0.0056	0.064894 -0.030757 0.003000
2017-09-01 13.735990919 100.533935436 74.293 0.0018 0.0027 0.0057	0.067274 -0.031089 -0.003000
2017-09-02 13.735990964 100.533935417 74.304 0.0017 0.0025 0.0054	0.065219 -0.026111 0.008000
2017-09-03 13.735990917 100.533935428 74.300 0.0018 0.0025 0.0055	0.066409 -0.031311 0.004000
2017-09-04 13.735990919 100.533935425 74.308 0.0017 0.0025 0.0053	0.066084 -0.031089 0.012000
2017-09-05 13.735990914 100.533935406 74.307 0.0014 0.0021 0.0048	0.064029 -0.031643 0.011000
2017-09-06 13.735990917 100.533935417 74.312 0.0014 0.0021 0.0046	0.065219 -0.031311 0.016000
2017-09-07 13.735990925 100.533935428 74.301 0.0015 0.0022 0.0048	0.066409 -0.030426 0.005000
2017-09-08 13.735990897 100.533935408 74.294 0.0014 0.0023 0.0050	0.064246 -0.033523 -0.002000
2017-09-09 13.735990925 100.533935406 74.299 0.0014 0.0021 0.0046	0.064029 -0.030426 0.003000
2017-09-10 13.735990914 100.533935406 74.308 0.0015 0.0023 0.0049	0.064029 -0.031643 0.012000
2017-09-11 13.735990908 100.533935419 74.314 0.0015 0.0023 0.0049	0.065435 -0.032306 0.018000
2017-09-12 13.735990931 100.533935458 74.311 0.0014 0.0023 0.0047	0.069653 -0.029762 0.015000
2017-09-13 13.735991000 100.533935450 74.327 0.0014 0.0022 0.0048	0.068788 -0.022128 0.031000
2017-09-14 13.735990936 100.533935436 74.312 0.0014 0.0022 0.0048	0.067274 -0.029208 0.016000
2017-09-15 13.735990928 100.533935414 74.308 0.0014 0.0022 0.0046	0.064894 -0.030094 0.012000
2017-09-16 13.735990944 100.533935458 74.302 0.0014 0.0021 0.0046	0.069653 -0.028323 0.006000
2017-09-17 13.735990936 100.533935419 74.305 0.0014 0.0022 0.0048	0.065435 -0.029208 0.009000
2017-09-18 13.735990928 100.533935428 74.307 0.0014 0.0021 0.0048	0.066409 -0.030094 0.011000
2017-09-19 13.735990933 100.533935439 74.299 0.0014 0.0020 0.0046	0.067598 -0.029540 0.003000
2017-09-20 13.735990914 100.533935439 74.306 0.0014 0.0021 0.0047	0.067598 -0.031643 0.010000
2017-09-21 13.735990944 100.533935450 74.303 0.0015 0.0023 0.0050	0.068788 -0.028323 0.007000
2017-09-22 13.735990908 100.533935458 74.303 0.0015 0.0026 0.0050	0.069653 -0.032306 0.007000
2017-09-23 13.735990944 100.533935436 74.297 0.0015 0.0025 0.0048	0.067274 -0.028323 0.001000
2017-09-24 13.735990936 100.533935458 74.301 0.0016 0.0027 0.0050	0.069653 -0.029208 0.005000
2017-09-25 13.735990939 100.533935444 74.304 0.0015 0.0028 0.0049	0.068139 -0.028877 0.008000
2017-09-26 13.735990933 100.533935444 74.304 0.0014 0.0025 0.0048	0.068139 -0.029540 0.008000
2017-09-27 13.735990936 100.533935442 74.311 0.0014 0.0024 0.0049	0.067923 -0.029208 0.015000
2017-09-28 13.735990958 100.533935444 74.310 0.0015 0.0026 0.0050	0.068139 -0.026774 0.014000
2017-09-29 13.735990964 100.533935458 74.304 0.0014 0.0023 0.0048	0.069653 -0.026111 0.008000
2017-09-30 13.735990942 100.533935444 74.302 0.0014 0.0024 0.0050	0.068139 -0.028545 0.006000
2017-10-01 13.735990942 100.533935444 74.302 0.0016 0.0027 0.0050	0.068139 -0.028545 0.006000
2017-10-02 13.735990911 100.533935447 74.297 0.0015 0.0026 0.0048	0.068464 -0.031974 0.001000
2017-10-03 13.735990936 100.533935450 74.291 0.0021 0.0033 0.0068	0.068788 -0.029208 -0.005000
2017-10-04 13.735990933 100.533935419 74.298 0.0015 0.0028 0.0048	0.065435 -0.029540 0.002000
2017-10-05 13.735990928 100.533935428 74.291 0.0015 0.0025 0.0049	0.066409 -0.030094 -0.005000
2017-10-06 13.735990936 100.533935453 74.300 0.0015 0.0026 0.0049	0.069113 -0.029208 0.004000
2017-10-07 13.735990911 100.533935425 74.292 0.0016 0.0028 0.0052	0.066084 -0.031974 -0.004000
2017-10-08 13.735990919 100.533935439 74.281 0.0017 0.0029 0.0055	0.067598 -0.031089 -0.015000
2017-10-09 13.735990953 100.533935461 74.297 0.0015 0.0026 0.0049	0.069978 -0.027328 0.001000
2017-10-10 13.735990917 100.533935467 74.309 0.0014 0.0025 0.0049	0.070627 -0.031311 0.013000
2017-10-11 13.735990972 100.533935419 74.300 0.0015 0.0023 0.0049	0.065435 -0.025226 0.004000
2017-10-12 13.735991025 100.533935483 74.304 0.0014 0.0023 0.0047	0.072357 -0.019362 0.008000
2017-10-13 13.735990936 100.533935458 74.294 0.0015 0.0026 0.0050	0.069653 -0.029208 -0.002000
2017-10-14 13.735990964 100.533935422 74.301 0.0017 0.0033 0.0056	0.065760 -0.026111 0.005000
2017-10-15 13.735990956 100.533935439 74.295 0.0017 0.0033 0.0055	0.067598 -0.026996 -0.001000
2017-10-16 13.735990950 100.533935442 74.296 0.0015 0.0027 0.0051	0.067923 -0.027660 -0.000000
2017-10-17 13.735990969 100.533935442 74.296 0.0014 0.0025 0.0049	0.067923 -0.025557 -0.000000
2017-10-18 13.735990961 100.533935428 74.298 0.0015 0.0025 0.0050	0.066409 -0.026443 0.002000
2017-10-19 13.735990939 100.533935447 74.295 0.0014 0.0024 0.0048	0.068464 -0.028877 -0.001000
2017-10-20 13.735990961 100.533935425 74.301 0.0014 0.0025 0.0049	0.066084 -0.026443 0.005000
2017-10-21 13.735990919 100.533935422 74.297 0.0015 0.0026 0.0048	0.065760 -0.031089 0.001000
2017-10-22 13.735990933 100.533935461 74.295 0.0015 0.0025 0.0050	0.069978 -0.029540 -0.001000
2017-10-23 13.735990972 100.533935475 74.295 0.0016 0.0030 0.0051	0.071492 -0.025226 -0.001000
2017-10-24 13.735990958 100.533935456 74.294 0.0015 0.0026 0.0048	0.069437 -0.026774 -0.002000
2017-10-25 13.735990933 100.533935431 74.298 0.0016 0.0028 0.0052	0.066733 -0.029540 0.002000
2017-10-26 13.735990933 100.533935447 74.301 0.0032 0.0046 0.0111	0.068464 -0.029540 0.005000
2017-10-27 13.735990950 100.533935436 74.306 0.0014 0.0023 0.0049	0.067274 -0.027660 0.010000
2017-10-28 13.735990953 100.533935439 74.295 0.0014 0.0024 0.0047	0.067598 -0.027328 -0.001000
2017-10-29 13.735990944 100.533935425 74.291 0.0022 0.0030 0.0068	0.066084 -0.028323 -0.005000
2017-10-30 13.735990931 100.533935425 74.298 0.0014 0.0024 0.0047	0.066084 -0.029762 0.002000
2017-10-31 13.735990958 100.533935425 74.296 0.0014 0.0024 0.0047	0.066084 -0.026774 -0.000000
2017-11-01 13.735990947 100.533935422 74.299 0.0014 0.0025 0.0046	0.065760 -0.027991 0.003000
2017-11-02 13.735990944 100.533935422 74.297 0.0014 0.0025 0.0047	0.065760 -0.028323 0.001000
2017-11-03 13.735990939 100.533935431 74.304 0.0014 0.0025 0.0048	0.066733 -0.028877 0.008000
2017-11-04 13.735990956 100.533935439 74.302 0.0015 0.0026 0.0048	0.067598 -0.026996 0.006000
2017-11-05 13.735990950 100.533935450 74.296 0.0015 0.0028 0.0050	0.068788 -0.027660 -0.000000
2017-11-06 13.735990939 100.533935447 74.295 0.0015 0.0026 0.0051	0.068464 -0.028877 -0.001000
